0.030750146135687828,0.0001430556585546583,-0.03509975224733353,-0.04343178868293762,0
0.030753007158637047,-0.19445845484733582,-0.035968389362096786,0.23797348141670227,1
0.026863839477300644,0.0011583929881453514,-0.03120891936123371,-0.06583443284034729,1
0.02688700705766678,0.19671356678009033,-0.03252561017870903,-0.36819830536842346,0
0.03082127869129181,0.002068516332656145,-0.03988957405090332,-0.0859459787607193,1
0.03086264804005623,0.1977388858795166,-0.04160849377512932,-0.3909424841403961,0
0.03481742739677429,0.0032313892152160406,-0.0494273416697979,-0.11166312545537949,1
0.03488205373287201,0.1990254670381546,-0.051660604774951935,-0.419521301984787,0
0.03886256366968155,0.0046721468679606915,-0.06005103141069412,-0.1435617059469223,0
0.03895600512623787,-0.18954066932201385,-0.06292226910591125,0.1295880228281021,0
0.03516519442200661,-0.3837074637413025,-0.060330506414175034,0.40177491307258606,0
0.027491044253110886,-0.5779241323471069,-0.052295006811618805,0.674843430519104,1
0.015932561829686165,-0.3821159303188324,-0.03879813849925995,0.3661649525165558,0
0.008290242403745651,-0.5766656398773193,-0.03147483989596367,0.6463661789894104,1
-0.003243070561438799,-0.38111960887908936,-0.01854751631617546,0.34394028782844543,1
-0.010865462943911552,-0.18573878705501556,-0.01166871003806591,0.045466795563697815,1
-0.014580238610506058,0.009548532776534557,-0.010759374126791954,-0.25087475776672363,0
-0.01438926812261343,-0.18541812896728516,-0.015776868909597397,0.038395125418901443,1
-0.01809762977063656,0.009926462545990944,-0.015008966438472271,-0.2592235207557678,1
-0.017899101600050926,0.20525942742824554,-0.02019343711435795,-0.556602418422699,0
-0.013793912716209888,0.010426712222397327,-0.031325485557317734,-0.2703494131565094,0
-0.013585378415882587,-0.18423454463481903,-0.036732472479343414,0.012291034683585167,0
-0.01727006956934929,-0.37881097197532654,-0.03648665174841881,0.29316186904907227,0
-0.024846289306879044,-0.573394238948822,-0.030623415485024452,0.5741177797317505,0
-0.03631417453289032,-0.7680737376213074,-0.0191410593688488,0.8569983243942261,0
-0.051675647497177124,-0.9629297852516174,-0.0020010927692055702,1.143601655960083,0
-0.0709342435002327,-1.1580255031585693,0.020870940759778023,1.4356563091278076,1
-0.09409475326538086,-0.9631670117378235,0.04958406835794449,1.14956796169281,1
-0.11335809528827667,-0.7687260508537292,0.07257542759180069,0.872836709022522,0
-0.1287326216697693,-0.9647558927536011,0.09003216028213501,1.1874258518218994,1
-0.14802773296833038,-0.7709091305732727,0.113780677318573,0.924267053604126,1
-0.16344591975212097,-0.5774927735328674,0.13226601481437683,0.6693978309631348,1
